ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
69,belief-faith-sing,1.5,1,2,2,1,41,5.387987805,5.65,5.152607073,2.354857143,52.29777778,"I grew up in an Evangelical church. My faith was very strong, and I never doubted my belief in God. I would sing songs during the worship service and put money in the offering basket. I remember those times very well.",0.784288711,0.896507927,0.886658615,0.755782958,0.941391512,0.852925945,0.794864774
70,belief-faith-sing,3,2,4,3,3,85,7.282352941,5.7664,5.049641913,2.322567568,85,"I remember as a kid how much I dreaded going to Church. It was the same old boring speeches and dull atmosphere. Now, I have become way more appreciative of my faith now that I became a member of the choir. I always held the belief that I was born to sing, but I never felt that singing such powerful songs would give me so much satisfaction. It was a complete turnaround that gave so much joy to myself and all the churchgoers watching us.",0.769256142,0.89703755,0.882330145,0.761869237,0.966182969,0.855335209,0.809076225
71,belief-faith-sing,3.5,3,4,3,4,103,7.795456311,6.164526316,4.465532218,2.325555556,59.9571267,"It was a beautiful morning, and Jacob was heading to the church with his mom. Her faith was central to her life, and even the death of her husband in such atrocious way hadn't been able to diminish her strong belief in God. Even Jacob was able to perceive that there is something ""bigger"" in the world than our eyes can see, and he was very happy to go to the church to pray and sing with all his friends. Even if.. Deep inside him, he thought that losing his dad was a big injustice, and he was suffering a lot for it.",0.734422021,0.889029965,0.877199171,0.730535673,0.970952312,0.840427828,0.808302544
72,belief-faith-sing,4,4,4,4,4,53,5.019471698,5.882708333,4.620732992,2.329791667,62.80615385,"Nellie the elephant wanted to sing. It was her mother's belief that she could be a big star. Ever since she was little her voice boomed through the house. She had faith that she would be the biggest celebrity singer of all time. Unfortunately, she lost her voice in a tragic poaching accident.",0.776526405,0.910001821,0.88491498,0.787990594,0.976933202,0.8672734,0.798676389
73,belief-faith-sing,5,5,5,5,5,80,5.6875,5.985277778,4.919738693,2.330533333,41.75384161,"During the Christmas season, there was a rambunctious crowd of kids. Instead of the usual carolers, these children would sing songs of the devil. They did this to shake the faith of the people living in this town. There was a belief that these children were the spawn of the devil. A local priest doused them with holy water, and these children were revealed to be servants of the devil! They were exorcised and peace returned to the town again.",0.785418938,0.892401877,0.881497382,0.817475886,0.966163201,0.868591457,0.801604008
74,belief-faith-sing,3.75,3,4,4,4,76,7.548668831,5.888412698,4.988285226,2.284754098,94.64,"A day so beautiful it made me want to sing.  I had reached the trailhead and was ready to begin my trek to complete through hiking the Appalachian Trial.   I looked forward to fulfilling my faith I could complete a 2,100 mile journey through this gorgeous country.  It's my belief that one needs to connect deeply with nature and I wanted nothing more than to see the great state of Maine 4-5 months in the future.",0.800733685,0.914460593,0.905777637,0.782207332,0.976544353,0.87594472,0.811100357
75,belief-faith-sing,2,1,2,3,2,36,6.931111111,5.663030303,5.237722511,2.313823529,45.36,A poor girl was passionate about singing. She decided to participate in a local competition held in her area. She believed herself and faith on God. She sang in a confident way and won the competition.,0.781333732,0.893764227,0.867394459,0.727712672,0.953763197,0.844793657,0.770216396
76,belief-faith-sing,4,5,3,5,3,57,3.227280702,5.959074074,4.679353825,2.324615385,69.97846154,"She jumped up out of her seat upon hearing the news. She wanted to sing and dance. Her belief in love and life compelled her to move. She enjoyed herself, maybe a bit too much. The cancer had tested her faith for over three years. But now it was over; she had a reason to celebrate again.",0.735934067,0.897357665,0.878262709,0.704995862,0.972006298,0.83771132,0.790533272
77,belief-faith-sing,3.25,2,5,3,3,74,13.35081081,5.8645,5.084740177,2.348596491,52.57558061,"ever since I was younger, I had this undeniable faith. I don't know where it stems from, but I just know it's like instinct. and this instinct seems to drive me to sing. when I sing, I sing a language that's completely unknown to the world. no one knows what the words mean. but my belief never wavers: if I keep singing, he's bound to come back. when he does, should I be worried?",0.726416489,0.880978602,0.861421106,0.741461502,0.964697584,0.834995057,0.806083871
78,belief-faith-sing,1.5,1,2,2,1,32,5.76875,5.983666667,4.72755834,2.338928571,57.344,Sometimes ago when i was told to have faith and belief in God that everything seems difficult will soon come to an end. I did nothing than to sing praises to God.,0.705036795,0.882013108,0.863171385,0.665959657,0.960969404,0.81543007,0.799282481
79,belief-faith-sing,3,2,3,3,4,82,9.385487805,5.853066667,4.611169219,2.306212121,66.66152207,"Billy has been practicing on the church organ after school, because he doesn't have a piano at home.  Sometimes, he likes to sing along with the hymns that he his practicing, to make it less boring. Billy really didn't have much faith in religion before he started practicing at the church, but after singing along with the hymns, he is starting to develop a belief in the nice things the hymns have to say.  Maybe piano lessons aren't so bad after all.",0.755801954,0.869427862,0.872826867,0.766088071,0.929320025,0.838692956,0.806755844
80,belief-faith-sing,1.5,1,2,2,1,31,4.942177419,5.653103448,5.63968006,2.311724138,29.48351351,The choir for the church had immense faith for the lord. Their belief allowed them sing beautifully. It was a coordinated ensemble and it was impressive. The pastor was so pleased.,0.832240484,0.884566224,0.88628688,0.809679586,0.91246853,0.865048341,0.762108745
81,belief-faith-sing,4,3,4,5,4,79,4.033607595,5.89115942,4.678258441,2.321176471,83.21333333,"My faith has waned... In no longer hold the belief I once did, and I feel truly empty and hopeless. At this point, I may as well end the journey and return home. But as I peer down the cavern, I see lights flicker and a faint voice emerge. Something is calling to me, asking me to sing the words of my people. I ignore my plight and give in to the request, emptying my heart one more time.",0.771405851,0.893445177,0.90134474,0.775230849,0.980482648,0.864381853,0.811636015
82,belief-faith-sing,2.5,2,3,2,3,75,2.383583333,5.894864865,4.525234542,2.301304348,38.34635417,Claire stood on the stage with the rest of the church choir. She was ready to sing her faith and belief in God up to the heavens. She had practiced for hours for her solo. Her fellow choir members were counting on her. She was prepared to blow them away. She took her spot and began to sing. She nailed her part and took her place back in the stands. She felt proud and accomplished.,0.7661197,0.891101014,0.870673129,0.752818523,0.946591085,0.84546069,0.786199369
83,belief-faith-sing,2,1,2,2,3,60,2.273333333,6.070185185,4.529042721,2.348679245,60,All the people in town sing in the church choir. They have a strong belief in God and the goodness of people. They say their strong faith keeps them happy. I went to their church last week and everyone was really nice. They invited me to come back and I think I will. I made a lot of friends there.,0.68249032,0.875247416,0.851923737,0.649212319,0.943641243,0.800503007,0.76913146
84,belief-faith-sing,2.5,3,2,2,3,59,4.812,5.99627451,5.143728729,2.350196078,61.5,"If I had more faith, I would believe in God. I, however do not, and I fail to see God as some real figure. The belief in religion is very archaic and although I do not believe, I won't look down on people that do. In actuality, I kind of like choir. The way they sing is quite beautiful.",0.69096297,0.853716115,0.849076972,0.678338706,0.93178226,0.800775405,0.801171971
85,belief-faith-sing,3.25,2,4,3,4,56,5.079780702,5.879464286,4.6795164,2.3188,42.40776699,"The man looked up to the cross. He heard the angels begin to sing. He had thought for a long time about his faith, and whether or not he had enough belief in this far-fetch ideal to continue. As the song in his head began to dim, his doubts about his religion became stronger and stronger.",0.770090563,0.900819215,0.886884252,0.727257156,0.958183579,0.848646953,0.808249338
86,belief-faith-sing,2.25,2,3,2,2,64,5.215625,6.146612903,4.53170367,2.326721311,32.90566038,Berry was about to sing in the choir. The choir was a staple of the church and in this church the faith of the believers was put on display in the form of song and prayer. It is the belief of the parishioners that you can pray to God and when you call on him he will answer. You sing your praises in response.,0.779134781,0.861969001,0.860445133,0.760985253,0.896629056,0.831832645,0.78792548
87,belief-faith-sing,2.75,2,3,3,3,78,14.44564103,6.08,4.594666745,2.316164384,78,One of my childhood friends is a very religious person who had so much belief and faith in Jesus. her only childhood dream is to sing in the quier of the church as she loves to perform and praise Jesus. Once she got the chance but later it was never given to her as some other kid is singing better than her. from that day onwards she did keep her faith but she lost the intention to sing.,0.743106593,0.893065127,0.869704301,0.721577987,0.956016766,0.836694155,0.798951708
